id,Morans_I,Gearys_C
0,0.6505945572805112,0.3404753113766745
1,0.6172192971338273,0.38435543611656803
2,0.6223138096595299,0.3753418212202015
3,0.6517905561196098,0.3405635214215892
4,0.6701113488913159,0.32213503508944835
5,0.6582344674952458,0.33240902171403097
6,0.6649427559129567,0.3235467208967351
7,0.6792673697162982,0.30773975272829257
8,0.650034981982722,0.3405202409223281
9,0.6601994433528414,0.32868139288034814
10,0.6571116560940454,0.32961955653867736
11,0.6428544728135281,0.3469781809691285
12,0.6906381856554525,0.30987227193274497
13,0.6694487536021149,0.32334653172138716
14,0.6704083112570353,0.3172933458966358
15,0.6405936240085018,0.34872118519651535
16,0.6324930535002313,0.35669244310246745
17,0.6463323654808892,0.34253604824686235
18,0.6484518046963667,0.33642715612255064
19,0.6570782923422015,0.3312788580500999
20,0.647229746152978,0.3403215955249989
21,0.6559715366809081,0.3280417271898791
22,0.5373036207527143,0.4298490864292423
23,0.6507746819472512,0.3331949125066315
24,0.6758136973299147,0.31033570154164
25,0.6579726922667147,0.3277769324759394
26,0.6655540070815237,0.32781296615014166
27,0.6400363232070508,0.34835601114064835
28,0.6534784216194378,0.33372021118746703
29,0.656108692569183,0.33495411315177387
30,0.6433547128469159,0.3419792502817304
31,0.6223164989817287,0.3619892813612288
32,0.6432615268278864,0.3431451321332959
33,0.6318495435730619,0.36332595013206387
34,0.624059780606788,0.37314226527725647
35,0.6209503078535038,0.3728829842902999
36,0.6333939294680824,0.3602056708664318
37,0.6491243409782166,0.34755868219133035
38,0.6324634761624779,0.36137182768802667
39,0.5996645373071334,0.39520486664544896
40,0.49172427230090193,0.5039454846489807
41,0.6156669821018733,0.37941200815740816
42,0.6113233969688708,0.3827704678013869
43,0.6220523360056305,0.3730334049513339
44,0.6682516306942029,0.3233339537963925
45,0.639884027455673,0.35558354527330055
46,0.6706130980901761,0.32385015043917365
47,0.651208690011729,0.34038589555092474
48,0.6183946757688648,0.3712116594356798
49,0.6692913335518781,0.32605863594984735
50,0.6516026166354814,0.34339084065792225
51,0.6534476976794257,0.33698051927192674
52,0.6419852164913923,0.35035531977455847
53,0.6557649717272552,0.33439499510252974
54,0.6510874595704128,0.3381719797922931
55,0.645324114399977,0.3433387715154952
56,0.6400883721654984,0.3452452990504347
57,0.6106330007045885,0.38005236542466336
58,0.6513453412231675,0.3318932672118093
59,0.6490807601163338,0.33714478453858043
60,0.6391620293347307,0.34396246852296125
61,0.6431340798748938,0.34581035362976703
62,0.6764724754410644,0.316890952417029
63,0.6618856820744793,0.3309075197930371
64,0.6414872638667983,0.3474785653608318
65,0.6687196596412089,0.3188279422043371
66,0.6635894000596569,0.32510291038416883
67,0.6632219201528712,0.3223240956956382
68,0.6342506333724813,0.3609924984999943
69,0.6110345011806125,0.38533119870248356
70,0.614387274723051,0.3820481752611463
71,0.5951166721979644,0.4011721270246429
72,0.5220449491954204,0.4720784590727158
73,0.5839169962914288,0.410360622697248
74,0.6470490045054048,0.348541502650444
75,0.6276855222965946,0.36713107202817324
76,0.6086124295061875,0.3877735512304628
77,0.6344031892278088,0.3569780710399471
78,0.6006781430811593,0.3946650123746866
79,0.6342471019150538,0.3605454798157807
80,0.6405502059147227,0.3534882716383195
81,0.6377139455625455,0.35654669926795063
82,0.6293138719497089,0.36413296664188033
83,0.5856010785100488,0.4088120092568734
84,0.6247084314237591,0.37145127096717434
85,0.6093959716458324,0.3834347218609245
86,0.6537425656404838,0.335823281614475
87,0.6527145128810828,0.33498283816441965
88,0.6233498085192295,0.36609637638164527
89,0.6430806362570647,0.34513604316579083
90,0.6609582925694499,0.3270563912927759
91,0.6436981330521668,0.3475621650226484
92,0.6575503867143035,0.3380661095601
93,0.6493706764389571,0.34309662596857804
94,0.6582292936820888,0.32701024156245484
95,0.6564475484737555,0.3349653689344401
96,0.6596195592855505,0.33634029389073195
97,0.6331331992551219,0.36281829376041436
98,0.6549723130640198,0.3295384602775381
99,0.6488669168333715,0.33616465577202953
100,0.8085615217942541,0.18527443541239516
101,0.809812878951988,0.18524402917814706
102,0.8142784694679499,0.18009007661569315
103,0.5710034991212556,0.4141838272897936
104,0.7478018109495526,0.24358780515161604
105,0.7392002897668517,0.25168527451861744
106,0.8199340516725748,0.1765353034092509
107,0.8292669778906756,0.16576502370922802
